Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.6,6.25,,,,4.5,8.0,8.25,3.0,,6.92,,,18.75,,
5.4,6.25,,,,5.25,5.75,8.5,4.4,,6.5,,,17.25,,
5.4,5.75,,,,4.5,5.0,8.25,3.0,,5.92,,,15.25,,
2.2,4.25,,,,2.75,4.0,7.75,2.4,,4.83,,,11.0,,
4.2,5.5,,,,5.25,7.0,8.75,2.8,,7.0,,,17.75,,
5.8,8.25,,,,4.0,5.5,7.25,6.0,,5.58,,,17.75,,
4.4,6.0,,,,4.0,4.75,7.25,2.6,,5.33,,,14.75,13.0,
3.2,3.75,,,,2.75,4.25,6.5,2.2,,4.5,,,10.75,,
4.8,5.75,,,,4.5,7.0,8.0,2.4,,6.5,,,17.25,,
4.6,5.75,,,,4.5,6.25,7.5,3.6,,6.08,,,16.5,,
3.2,5.75,,,,3.5,4.25,7.25,,,5.0,,,13.5,,
3.8,4.25,,,,3.0,6.0,8.25,3.2,,5.75,,,13.25,,
5.6,5.0,4.25,3.5,3.75,,,,1.4,3.83,,13.35,12.85,,12.0,11.25
7.0,7.25,6.75,5.5,4.75,,,,4.2,5.67,,19.25,17.25,,,17.95
6.8,5.75,3.75,2.0,3.5,,,,3.2,3.08,,12.55,12.3,,,13.75
4.2,5.75,,,,3.75,6.5,7.5,,,5.92,,,16.0,,
4.6,5.0,,,,4.0,5.75,8.5,4.6,,6.08,,,14.75,,
4.6,6.0,,,,2.75,3.75,7.0,,,4.5,,,12.5,,
4.4,7.25,,,,3.25,7.75,7.5,4.8,,6.17,,,18.25,,
2.8,7.0,,,,4.25,5.5,8.25,4.8,,6.0,,,16.75,,
4.6,5.5,,,,2.75,6.25,7.0,7.4,,5.33,,,14.5,,
4.6,6.75,,,,3.25,6.0,8.0,3.2,,5.75,,,16.0,,
5.2,6.75,,,,5.0,5.5,7.25,2.4,,5.92,,,17.25,,
4.8,6.5,,,,3.75,5.75,8.25,2.4,,5.92,,,16.0,,
5.2,7.25,,,,3.75,6.0,8.5,3.6,,6.08,,,17.0,,
5.8,7.75,4.25,5.25,5.0,,,,3.6,4.83,,15.3,16.05,,,13.65
5.4,8.0,4.25,4.25,6.75,,,,5.0,5.08,,13.9,16.4,,,14.65
5.0,5.5,4.25,3.0,4.5,,,,2.4,3.92,,12.25,12.5,,,11.65
4.0,7.0,,,,2.25,1.75,1.75,4.4,,1.92,,,11.0,,
5.8,6.25,,,,5.5,7.25,8.75,1.8,,7.17,,,19.0,,
3.0,5.0,,,,3.25,3.75,4.5,2.0,,3.83,,,12.0,10.0,
4.2,8.0,,,,6.25,8.0,8.25,4.4,,7.5,,,22.25,,
3.6,6.5,,,,3.25,6.75,6.5,2.6,,5.5,,,16.5,,
3.6,4.25,,,,3.25,1.75,6.25,3.2,,3.75,,,9.25,,
4.8,4.5,,,,2.75,4.0,6.75,2.0,,4.5,,,11.25,,
3.8,6.0,,,,3.0,6.25,8.25,3.0,,5.83,,,15.25,,
4.8,8.5,,,,4.5,7.75,7.0,2.8,,6.42,,,20.75,,
2.6,7.5,,,,5.5,6.0,7.75,2.4,,6.42,,,19.0,,
2.6,5.0,,,,3.0,3.25,5.5,2.6,,3.92,,,11.25,,
3.0,5.25,,,,4.25,6.25,7.75,3.4,,6.08,,,15.75,,
4.2,5.5,,,,2.5,5.5,6.25,3.4,,4.75,,,13.5,,
2.0,4.75,,,,3.5,5.0,6.25,3.4,,4.92,,,13.25,,
4.8,5.25,,,,3.0,6.5,7.0,2.8,,5.5,,,14.75,,
3.6,5.0,,,,4.75,7.25,7.25,2.4,,6.42,,,17.0,11.0,
3.8,7.5,,,,4.25,4.5,6.75,3.8,,5.17,,,16.25,,
4.0,4.75,,,,4.0,5.0,8.75,2.6,,5.92,,,13.75,,
5.4,6.5,,,,3.75,3.5,7.0,3.8,,4.75,,,13.75,,
4.6,6.0,,,,3.5,4.5,6.25,2.6,,4.75,,,14.0,,
3.6,5.75,,,,5.5,7.75,8.25,3.2,,7.17,,,19.0,,
6.2,5.25,6.0,8.0,5.75,,,,4.4,6.58,,20.2,19.95,,,16.6
3.6,6.5,,,,5.75,6.75,9.25,,,7.25,,,19.0,,
3.8,5.75,,,,4.0,6.5,8.0,,,6.17,,,16.25,,
5.0,5.25,,,,6.0,6.25,8.75,2.4,,7.0,,,17.5,,
4.0,5.0,,,,3.0,4.25,5.5,2.0,,4.25,,,12.25,11.0,
5.2,5.25,,,,3.0,6.25,9.0,,,6.08,,,14.5,,
4.4,5.75,,,,2.0,7.25,8.25,2.4,,5.83,,,15.0,,
5.6,6.5,,,,4.5,6.75,8.0,2.6,,6.42,,,17.75,,
4.0,6.75,,,,5.5,8.0,8.25,2.6,,7.25,,,20.25,,
5.0,5.0,4.0,3.75,5.0,,,,2.0,4.25,,12.75,13.75,,12.0,11.0
2.2,5.0,,,,3.25,3.5,6.5,2.6,,4.42,,,11.75,,
4.2,6.5,,,,4.25,7.25,8.5,1.8,,6.67,,,18.0,,
