Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.4,3.75,,,,3.5,4.0,5.0,2.6,,4.17,,,11.25,,
4.2,6.25,,,,3.25,3.25,5.75,3.8,,4.08,,,12.75,,
3.2,6.75,,,,5.0,5.25,6.5,3.4,,5.58,,,17.0,,
3.8,3.75,,,,2.25,5.0,3.25,2.8,,3.5,,,11.0,,
3.6,5.25,,,,2.5,6.25,6.5,1.8,,5.08,,,14.0,,
4.0,7.25,3.0,2.75,3.25,3.5,5.75,8.5,1.6,3.0,5.92,9.75,10.0,16.5,,8.6
4.0,5.5,,,,5.0,5.0,4.75,2.4,,4.92,,,15.5,,
7.2,6.5,6.0,7.5,6.0,,,,3.6,6.5,,20.7,20.7,,,16.8
5.4,6.0,2.5,1.75,4.0,6.0,6.25,6.0,7.0,2.75,6.08,9.65,11.15,18.25,,14.9
7.2,6.25,7.25,8.25,3.75,,,,4.2,6.42,,22.7,19.2,,,18.65
6.4,5.25,3.25,5.5,7.25,,,,6.2,5.33,,15.15,19.15,,,15.85
6.0,8.5,5.25,5.25,4.75,,,,7.0,5.08,,16.5,16.0,,,18.25
5.0,8.0,5.0,7.25,6.0,,,,3.0,6.08,,17.25,18.25,,16.0,13.0
6.2,6.0,5.0,5.75,4.75,,,,4.2,5.17,,16.95,16.7,,,15.4
6.6,6.25,5.0,6.75,6.5,,,,4.4,6.08,,18.35,19.85,,,16.0
6.2,7.75,5.75,6.0,5.5,,,,4.0,5.75,,17.95,17.7,,,15.95
1.8,3.5,,,,2.0,3.75,,,,,,,9.25,,
3.2,2.0,,,,4.25,3.75,,,,,,,10.0,,
4.2,6.0,,,,5.5,,,,,,,,,,
3.4,3.75,,,,5.25,6.0,,,,,,,15.0,,
3.2,1.75,,,,5.0,5.75,,,,,,,12.5,,
2.8,3.25,,,,3.75,5.25,,,,,,,12.25,,
2.4,4.5,,,,3.0,,,,,,,,,,
3.6,1.5,,,,3.0,6.0,,,,,,,10.5,,
2.6,0.75,,,,2.25,2.5,,,,,,,5.5,,
,4.0,,,,4.0,6.0,,,,,,,14.0,,
6.6,6.25,,,,8.25,,,,,,,,,,
2.2,3.5,,,,3.5,,,,,,,,,,
2.2,1.75,,,,2.75,3.5,,,,,,,8.0,,
1.8,1.75,,,,3.5,2.75,,,,,,,8.0,,
3.0,2.75,,,,2.25,5.25,8.25,1.4,,5.25,,,10.25,,
4.4,4.0,,,,2.25,4.5,7.0,2.2,,4.58,,,10.75,,
3.2,4.25,2.5,3.25,3.5,2.75,3.75,5.25,2.4,3.08,3.92,8.95,9.95,10.75,,8.1
3.2,2.75,,,,2.25,4.75,6.5,1.6,,4.5,,,9.75,,
3.2,3.25,,,,4.0,4.5,8.75,3.4,,5.75,,,11.75,,
3.0,3.0,,,,3.5,4.75,6.25,2.6,,4.83,,,11.25,,
3.2,4.5,,,,4.75,4.5,4.75,2.0,,4.67,,,13.75,,
3.0,5.0,,,,3.0,6.0,6.0,3.0,,5.0,,,14.0,11.0,
2.8,3.5,,,,2.75,5.25,5.75,2.4,,4.58,,,11.5,,
