Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.6,4.75,,,,4.0,5.25,8.25,2.2,,5.83,,,14.0,,
5.2,9.0,,,,4.75,7.75,9.5,6.6,,7.33,,,21.5,,
4.6,6.0,4.75,4.0,4.5,,,,4.6,4.42,,13.35,13.1,,,13.95
8.8,7.0,5.5,8.25,7.25,,,,5.8,7.0,,22.55,24.3,,,20.1
4.8,6.25,4.5,5.25,3.75,,,,5.0,4.5,,14.55,13.8,,,14.3
4.6,6.25,4.75,6.25,4.75,,,,4.6,5.25,,15.6,15.6,,,13.95
6.8,6.75,6.25,6.0,3.25,,,,4.8,5.17,,19.05,16.05,,,17.85
6.8,6.5,5.75,7.75,4.5,,,,5.0,6.0,,20.3,19.05,,,17.55
6.2,5.25,6.25,5.5,2.5,,,,1.8,4.75,,17.95,14.2,,,14.25
6.4,6.0,4.5,3.25,3.75,,,,1.6,3.83,,14.15,13.4,,14.0,12.5
7.2,7.5,7.75,7.0,4.5,,,,5.8,6.42,,21.95,18.7,,,20.75
4.8,6.25,3.75,4.5,4.75,,,,4.4,4.33,,13.05,14.05,,,12.95
6.0,6.75,4.75,4.75,5.25,,,,4.4,4.92,,15.5,16.0,,,15.15
8.2,4.75,8.0,7.75,6.25,,,,3.8,7.33,,23.95,22.2,,,20.0
5.8,6.5,2.5,3.0,3.5,,,,6.8,3.0,,11.3,12.3,,,15.1
6.0,6.5,6.0,4.75,6.5,,,,7.8,5.75,,16.75,17.25,,,19.8
