Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.8,4.0,,,,3.0,4.0,8.75,2.6,,5.25,,,11.0,9.4,
2.8,4.0,,,,2.75,2.5,3.75,2.8,,3.0,,,9.25,9.6,
3.2,5.0,,,,1.25,3.25,4.25,2.6,,2.92,,,9.5,10.8,
4.8,7.25,,,,6.25,6.0,8.5,3.0,,6.92,,,19.5,15.05,
3.4,6.0,,,,2.75,6.5,5.25,2.6,,4.83,,,15.25,12.0,
4.4,7.5,,,,4.25,4.5,5.5,2.8,,4.75,,,16.25,14.7,
2.8,3.0,,,,2.75,4.25,4.25,2.2,,3.75,,,10.0,8.0,
3.6,3.0,,,,2.0,3.5,3.5,3.6,,3.0,,,8.5,10.2,
4.0,7.5,,,,4.25,5.75,7.75,2.6,,5.92,,,17.5,14.1,
4.8,6.75,,,,6.0,6.75,8.25,1.8,,7.0,,,19.5,13.35,
4.6,2.5,,,,3.25,4.5,5.75,3.0,,4.5,,,10.25,10.1,
3.2,3.0,,,,3.0,4.5,4.75,3.2,,4.08,,,10.5,9.4,
1.6,5.5,,,,2.0,4.0,5.5,1.8,,3.83,,,11.5,8.9,
3.6,3.75,,,,2.25,1.25,5.25,3.4,,2.92,,,7.25,10.75,
3.4,4.25,,,,3.75,5.75,6.25,2.4,,5.25,,,13.75,10.05,
3.0,2.5,,,,3.5,2.5,4.75,3.0,,3.58,,,8.5,8.5,
3.8,4.0,,,,2.5,4.75,5.25,2.0,,4.17,,,11.25,9.8,
3.8,6.0,,,,3.0,5.5,6.25,2.6,,4.92,,,14.5,12.4,
5.0,4.0,,,,5.5,7.0,8.25,2.4,,6.92,,,16.5,11.4,
4.4,6.5,,,,3.75,5.5,7.25,2.2,,5.5,,,15.75,13.1,
4.2,5.5,,,,4.0,6.75,8.75,2.4,,6.5,,,16.25,12.1,
5.8,4.0,,,,5.25,7.25,8.0,3.4,,6.83,,,16.5,13.2,
4.0,5.0,,,,3.0,3.5,8.5,3.6,,5.0,,,11.5,12.6,
5.2,7.75,,,,5.25,7.75,8.0,6.6,,7.0,,,20.75,19.55,
5.6,3.25,6.25,5.25,5.25,,,,5.0,5.58,,17.1,16.1,,13.85,16.85
3.6,5.75,,,,3.0,4.5,5.75,3.4,,4.42,,,13.25,12.75,
5.2,7.0,,,,7.25,7.75,7.5,3.0,,7.5,,,22.0,15.2,
2.2,3.0,,,,3.5,4.0,5.75,2.8,,4.42,,,10.5,8.0,
